speakerid,L1,L1_coded,L1_American,L1_Arabic,L1_Australian,L1_British,L1_Canadian,L1_Dutch,L1_French,L1_German,L1_Italian,L1_Japanese,L1_Korean,L1_Mandarin,L1_Polish,L1_Russian,L1_Spanish,L1_Swedish,L1_Thai,L1_Vietnamese,sex,sex_0,sex_1,age_of_english_onset,pitch-code,tone-code,prosody,Vowels,Vowel_difference,Age,English_experience,WER,MER
223,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12,1,0,1,5,-9,49,83,0.188405797,0.160493827
222,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12,1,0,1,5,-9,27,83,0.086956522,0.086956522
221,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12,1,0,1,5,-9,25,83,0.304347826,0.3
2605,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12,0,0,0,10,-4,35,83,0.072463768,0.072463768
2505,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,10,-4,44,83,0.057971014,0.057971014
2484,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12,0,0,0,10,-4,32,83,0.043478261,0.043478261
2322,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,10,-4,22,83,0.043478261,0.043478261
2271,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,10,-4,25,83,0.101449275,0.101449275
2267,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12,0,0,0,10,-4,37,83,0.202898551,0.17721519
2158,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,10,-4,40,83,0.057971014,0.057971014
1946,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12,0,0,0,10,-4,50,83,1,1
1838,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12,0,0,0,10,-4,51,83,0.173913044,0.155844156
1815,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,10,-4,48,83,0.565217391,0.565217391
1386,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12,0,0,0,10,-4,34,83,0.043478261,0.043478261
1196,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12,0,0,0,10,-4,49,83,0.086956522,0.086956522
1142,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,10,-4,21,83,0.057971014,0.057971014
759,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12,0,0,0,10,-4,50,83,0.028985507,0.028985507
474,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,10,-4,34,83,0.043478261,0.043478261
243,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12,0,0,0,10,-4,21,83,0.130434783,0.130434783
242,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12,0,0,0,10,-4,50,83,0.057971014,0.057971014
3006,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,37,83,0.057971014,0.057971014
2936,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,18,83,0.101449275,0.101449275
2773,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,22,83,0.202898551,0.197183099
2540,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,26,83,0.101449275,0.101449275
2538,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,27,83,0.043478261,0.043478261
2448,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1,2,6,-8,19,83,0.15942029,0.150684932
2419,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,26,83,0.057971014,0.057971014
2348,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1,2,6,-8,29,83,0.072463768,0.072463768
2282,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1,2,6,-8,22,83,0.15942029,0.15942029
2119,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1,2,6,-8,27,83,0.202898551,0.202898551
1990,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1,2,6,-8,20,83,0.115942029,0.115942029
1645,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1,2,6,-8,37,83,0.115942029,0.114285714
1631,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,42,83,0.231884058,0.225352113
1614,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1,2,6,-8,28,83,0.101449275,0.101449275
1583,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,24,83,0.115942029,0.115942029
1582,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,33,83,0.086956522,0.084507042
1581,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,32,83,0.144927536,0.144927536
1579,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,27,83,0.057971014,0.057971014
1527,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,23,83,0.072463768,0.072463768
1141,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,31,83,0.115942029,0.115942029
931,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,40,83,0.028985507,0.028985507
451,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1,2,6,-8,38,83,0.130434783,0.130434783
430,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1,2,6,-8,29,83,0.15942029,0.15942029
261,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,28,83,0.130434783,0.121621622
260,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1,2,6,-8,31,83,0.15942029,0.15942029
2085,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,12,0,0,0,8,-6,48,83,0.028985507,0.028985507
279,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,12,0,0,0,8,-6,31,83,0.028985507,0.028985507
2628,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12,0,0,0,6,-8,20,83,0.072463768,0.072463768
2622,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,0,6,-8,45,83,0.260869565,0.233766234
1279,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,0,6,-8,18,83,0.086956522,0.086956522
647,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12,0,0,0,6,-8,34,83,0.130434783,0.128571429
308,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,0,6,-8,66,83,0.043478261,0.042857143
2944,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,5,-9,21,83,0.101449275,0.101449275
2705,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,12,0,0,0,5,-9,35,83,0.115942029,0.115942029
2684,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,12,0,0,0,5,-9,39,83,0.15942029,0.157142857
2434,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,12,0,0,0,5,-9,38,83,0.043478261,0.043478261
2372,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,12,0,0,0,5,-9,30,83,0.028985507,0.028985507
2300,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,12,0,0,0,5,-9,20,83,0.057971014,0.057971014
2009,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,5,-9,24,83,0.072463768,0.072463768
1797,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,5,-9,46,83,0.014492754,0.014492754
1449,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,12,0,0,0,5,-9,29,83,0.028985507,0.028985507
1077,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,5,-9,30,83,0.043478261,0.043478261
1069,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,5,-9,32,83,0.202898551,0.202898551
962,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,5,-9,28,83,0.072463768,0.072463768
718,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,12,0,0,0,5,-9,25,83,0.101449275,0.101449275
715,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,12,0,0,0,5,-9,47,83,0.086956522,0.086956522
349,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,5,-9,21,83,0.028985507,0.028985507
334,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,5,-9,20,83,0.115942029,0.114285714
2011,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,1,0,1,17,3,50,83,0.028985507,0.028985507
1824,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,1,0,1,17,3,22,83,0.028985507,0.028985507
447,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,0,1,2,11,-3,69,83,0.115942029,0.115942029
400,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,0,1,2,11,-3,41,83,0.231884058,0.231884058
395,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,0,1,2,11,-3,29,83,0.695652174,0.6
2945,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,6,-8,53,82,0.057971014,0.057971014
2900,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,6,-8,26,82,0.086956522,0.086956522
2842,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,6,-8,39,82,0.072463768,0.072463768
2452,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,6,-8,25,82,0.028985507,0.028985507
2407,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,6,-8,29,82,0.202898551,0.191780822
2321,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,6,-8,40,82,1,1
2257,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,6,-8,31,82,0.014492754,0.014492754
2256,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,6,-8,29,82,0.130434783,0.128571429
2254,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,6,-8,40,82,0.057971014,0.057971014
2243,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,6,-8,30,82,0.202898551,0.202898551
1899,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,6,-8,24,82,0.072463768,0.072463768
1457,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,6,-8,28,82,0.115942029,0.115942029
1422,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,6,-8,21,82,1,1
1420,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,6,-8,19,82,0.623188406,0.623188406
927,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,6,-8,42,82,0.028985507,0.028985507
2776,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,11,-3,49,82,0.086956522,0.086956522
1517,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,11,-3,41,82,0.028985507,0.028985507
1473,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,11,-3,21,82,0.043478261,0.043478261
1463,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,11,-3,23,82,0.043478261,0.043478261
1274,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,11,-3,21,82,0.072463768,0.072463768
1271,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,11,-3,23,82,0.057971014,0.057971014
1270,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,11,-3,23,82,0.043478261,0.043478261
1268,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,11,-3,23,82,0.057971014,0.057971014
1266,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,11,-3,23,82,0.101449275,0.101449275
1265,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,11,-3,21,82,0.086956522,0.086956522
1264,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,11,-3,21,82,0.043478261,0.043478261
770,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,11,-3,54,82,0.043478261,0.043478261
57,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,11,-3,38,82,0.043478261,0.043478261
2725,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,16,2,19,82,0.028985507,0.028985507
1427,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,16,2,28,82,0.101449275,0.101449275
832,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,16,2,47,82,0.217391304,0.217391304
184,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,16,2,26,82,0.057971014,0.057971014
652,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,16,2,54,82,0.028985507,0.028985507
2600,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,7,-7,61,82,0.043478261,0.043478261
3004,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13,1,0,1,5,-9,57,82,0.043478261,0.043478261
2123,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13,1,0,1,5,-9,21,82,0.028985507,0.028985507
1991,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13,1,0,1,5,-9,44,82,1,1
1987,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13,1,0,1,5,-9,52,82,0.014492754,0.014492754
1948,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13,1,0,1,5,-9,40,82,0.101449275,0.095890411
1847,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13,1,0,1,5,-9,53,82,0.043478261,0.043478261
1684,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13,1,0,1,5,-9,57,82,0.246376812,0.246376812
1626,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13,1,0,1,5,-9,52,82,0.014492754,0.014492754
1610,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13,1,0,1,5,-9,44,82,0.101449275,0.101449275
1046,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13,1,0,1,5,-9,29,82,1,1
543,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13,1,0,1,5,-9,24,82,0.130434783,0.128571429
2930,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,13,0,0,0,10,-4,49,82,0.072463768,0.072463768
2790,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,13,0,0,0,10,-4,36,82,0.101449275,0.1
2490,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,13,0,0,0,10,-4,42,82,0.057971014,0.057971014
2324,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13,0,0,0,10,-4,55,82,1,1
2276,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,13,0,0,0,10,-4,21,82,0.101449275,0.098591549
2133,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,13,0,0,0,10,-4,57,82,0.637681159,0.637681159
1982,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13,0,0,0,10,-4,28,82,0.086956522,0.086956522
1952,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13,0,0,0,10,-4,20,82,0.057971014,0.057971014
1722,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,13,0,0,0,10,-4,30,82,0.086956522,0.086956522
1663,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,13,0,0,0,10,-4,62,82,0.173913044,0.173913044
1370,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13,0,0,0,10,-4,42,82,3.202898551,1
1126,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,13,0,0,0,10,-4,58,82,0.028985507,0.028985507
1006,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,13,0,0,0,10,-4,30,82,1,1
483,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13,0,0,0,10,-4,34,82,1,1
452,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,13,0,0,0,10,-4,39,82,0.043478261,0.043478261
238,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13,0,0,0,10,-4,29,82,0.565217391,0.565217391
2716,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,33,82,0.101449275,0.101449275
2708,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,30,82,0.115942029,0.115942029
2599,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,19,82,0.115942029,0.115942029
2530,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,25,82,0.144927536,0.144927536
2463,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,1,2,6,-8,22,82,0.101449275,0.101449275
2418,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,23,82,0.15942029,0.15942029
2332,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,1,2,6,-8,20,82,0.086956522,0.086956522
2323,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,1,2,6,-8,19,82,0.217391304,0.211267606
2274,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,1,2,6,-8,23,82,0.043478261,0.043478261
2109,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,41,82,0.043478261,0.043478261
1909,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,25,82,0.188405797,0.168831169
1817,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,38,82,0.086956522,0.085714286
1615,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,34,82,0.072463768,0.072463768
1578,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,31,82,0.188405797,0.185714286
1519,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,26,82,0.15942029,0.15942029
1491,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,1,2,6,-8,27,82,0.115942029,0.115942029
1125,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,28,82,0.115942029,0.115942029
1044,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,46,82,0.101449275,0.101449275
916,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,1,2,6,-8,27,82,0.057971014,0.057971014
872,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,29,82,0.217391304,0.197368421
796,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,1,2,6,-8,26,82,0.101449275,0.101449275
685,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,1,2,6,-8,29,82,0.086956522,0.086956522
607,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,53,82,0.072463768,0.071428571
256,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,1,2,6,-8,26,82,0.173913044,0.164383562
1453,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,13,0,0,0,8,-6,33,82,0.130434783,0.130434783
831,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,0,0,0,6,-8,23,82,0.144927536,0.144927536
307,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13,0,0,0,6,-8,54,82,0.043478261,0.043478261
301,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,0,0,0,6,-8,54,82,0.173913044,0.155844156
2988,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,0,0,0,5,-9,51,82,0.028985507,0.028985507
2935,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,13,0,0,0,5,-9,49,82,0.985507246,0.739130435
2791,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,13,0,0,0,5,-9,24,82,0.231884058,0.197530864
2769,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,0,0,0,5,-9,22,82,0.043478261,0.043478261
2692,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,0,0,0,5,-9,49,82,0.028985507,0.028985507
2371,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,0,0,0,5,-9,26,82,0.086956522,0.086956522
2094,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,0,0,0,5,-9,18,82,0.188405797,0.188405797
1921,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,13,0,0,0,5,-9,41,82,0.057971014,0.057142857
1806,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,13,0,0,0,5,-9,48,82,0.115942029,0.115942029
